1318018.88,4140285.25,7221624.0,8514840.0,65564.56,90284.53,166093.16,196357.42,355363.91,2607439.5,3820399.25,7149205.0,402712.62,557568.88,1322366.25,5446183.0,842942.94,1055446.0,4989757.0,6304526.5,941589.88,4329426.5,5512552.5,5568200.0,1378470.0,1403435.5,5870506.0,6664959.5,3774813.5,4246123.5,6849188.0,8056815.0,2200759.0,2267609.25,4385341.0,4579460.0,249280.16,3502080.75,4962380.5,5571564.0,651802.31,1162871.62,7343286.5,7792437.5,5123760.0,5762047.0,6779100.0,8159952.5,"[0, 0, 0, 1, 1, 0, 1, 1, 2, 0, 0, 3]"
2783629.5,3500200.75,4020144.25,7243915.5,2865.69,771638.38,1380091.62,2151863.5,654200.62,6155021.5,6285541.5,6349800.5,362621.41,544221.19,1065363.38,2863288.75,200133.17,2220475.25,2702745.25,2716886.5,2688280.25,3748143.75,5828269.5,7433224.0,599198.75,1060902.75,3401898.0,4660256.5,27554.54,2001072.62,3244070.0,8361548.5,272431.78,391196.06,916419.06,1341971.38,2776925.75,3085609.25,3374350.0,4044747.75,4808405.5,7908806.0,8406046.0,8752124.0,1248528.0,3026398.75,7487019.0,8195708.0,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 0]"
1494508.88,2890643.25,3987740.75,5794931.0,2061051.88,2366431.75,2836116.25,3724286.75,1675250.62,1956050.5,2719840.75,4113135.25,205952.42,1161053.75,1777708.62,3097016.0,311319.25,352161.53,434875.81,687971.62,837866.31,1338955.88,2691730.75,2762636.5,611595.75,721445.25,1462802.38,1886332.25,406742.59,2338425.0,4892799.5,5883931.5,654792.12,787082.56,1674963.0,2000977.25,502905.16,1528077.25,1887847.88,3189577.25,1683910.38,2252824.5,5291001.5,6618844.0,97139.56,2290517.25,5738610.0,6718695.0,"[0, 3, 1, 0, 1, 0, 1, 0, 2, 0, 0, 0]"
1494890.5,1533883.25,2311612.75,5714183.0,946849.94,1635847.0,2100113.5,2208974.25,2443114.5,2841345.0,3571241.0,5299275.5,68596.36,263000.69,406354.94,947496.56,553357.88,1138113.5,1696949.88,1930977.0,1821684.75,3701978.25,5918186.0,6369781.0,30548.64,51010.62,53218.68,62350.36,1070696.25,1492251.75,1529189.5,1619467.88,206071.45,590147.75,827692.5,1721546.12,180239.05,289785.09,2947763.0,3124782.0,125695.9,3056393.75,3167677.5,5037132.0,2469348.5,4171132.25,4214570.0,5854980.5,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 2]"
1763109.62,3248260.25,3431393.5,4542853.5,1823858.5,6769404.5,7172661.0,7675600.5,288533.91,1144959.12,2403124.75,3310084.0,1352845.88,2101099.0,2535421.5,3483605.75,482548.62,2300520.0,2865595.25,3566149.0,517140.84,621234.81,671175.06,832118.88,2442515.0,2905967.5,2960256.25,5055545.5,816362.5,1631532.38,4955068.0,5573297.5,226882.7,513025.62,781119.88,825094.38,1216537.12,2621740.75,2648906.75,3070552.25,1204982.25,3660910.0,4278103.0,4887502.0,116099.8,165004.97,1706142.0,4895876.0,"[0, 0, 0, 2, 0, 1, 1, 0, 0, 3, 0, 0]"
640507.81,1245133.38,1458181.62,2284675.5,85019.88,314378.88,398127.84,503384.34,218669.56,348063.25,1615372.12,3362268.0,2161234.25,2875741.0,2956883.0,4481286.5,142450.56,811646.94,2819913.0,3798538.75,553680.56,798622.31,3600589.0,4181231.5,908670.75,1454064.25,1885503.25,4529733.5,199944.42,1274255.75,2089251.0,2519460.0,5547908.5,6077373.0,7758222.5,8614879.0,1137254.62,1795279.88,2293009.25,2853270.5,2490177.75,2795664.25,5015188.0,5375637.5,21156.55,70243.34,1492574.62,2450002.0,"[2, 0, 1, 0, 0, 0, 1, 0, 3, 0, 1, 0]"
343947.84,757684.31,789822.25,1424226.25,19093.41,342214.97,2552870.75,3063536.5,474695.5,1657291.5,2183450.25,2187446.5,978088.88,1527739.25,2482135.0,2502680.25,1563563.88,4529222.5,5632170.0,6367721.0,4700271.5,6932359.5,7475046.5,7708480.5,477384.53,1196751.75,3095969.5,3211240.25,2443852.25,4062597.5,5574536.0,5816306.5,1668018.12,6693656.0,8461783.0,8480019.0,102059.23,839247.06,1310801.62,1880070.0,561673.5,1132277.88,1524935.0,3469006.0,146413.11,702724.5,1704697.25,1930594.12,"[0, 0, 0, 2, 0, 3, 0, 1, 0, 0, 1, 0]"
58293.6,103502.89,300762.25,807115.94,1575834.25,3361224.75,3900098.0,4473052.0,336039.41,417935.28,642136.75,1056520.12,2792396.75,3901680.0,4369183.0,4575829.0,555939.81,1901275.12,3591802.25,7801413.0,1074875.0,2222361.75,2361975.0,2384113.25,30216.75,156419.34,376260.25,707551.75,965436.25,2695335.75,3109179.25,4585480.0,1063388.0,2424026.0,5010892.0,6307323.5,202453.98,288950.81,1189595.38,1410088.88,765182.12,1373688.25,1945571.0,3892988.5,127192.74,160034.67,440542.66,1190488.75,"[0, 0, 1, 3, 0, 2, 0, 0, 1, 0, 0, 1]"
3092256.0,5576683.0,6089512.5,7392162.0,1873566.25,2626078.0,5349530.0,5934225.0,297459.34,393022.75,416861.28,482340.91,19082.1,34207.3,36782.87,57629.82,462690.16,505772.88,507364.44,839713.31,520376.72,644458.81,2539381.75,5872268.0,2931159.75,3698844.5,4693935.5,7929782.5,858135.38,2843701.75,3206518.75,3692833.0,2083930.38,2944930.5,3566586.25,4430285.5,377522.56,785698.62,882881.44,883066.25,210918.84,805332.0,1812361.62,2264892.75,12582.26,45008.65,49182.38,92805.24,"[0, 0, 1, 0, 2, 1, 2, 0, 1, 0, 0, 0]"
381330.12,2578247.5,3095291.75,3941211.0,2757733.75,5692969.5,8426427.0,9390464.0,633461.31,2697930.0,3159907.5,8197183.0,786990.38,2142503.5,3360330.25,3458416.75,121353.73,1923733.0,2381784.25,2505942.25,9505.35,31099.16,36082.7,41575.82,2132203.25,2902388.75,3255614.25,5095000.5,693009.31,2888950.5,2896595.25,3261409.5,32976.31,355054.62,2360739.5,2749196.5,14740.73,129623.76,209108.06,299001.91,48289.48,1065249.25,1877693.75,2214564.5,1378158.5,1544897.62,5873183.5,7509096.5,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1]"
776914.75,1253583.75,2094765.5,3592673.25,853032.62,903683.25,1085570.0,1431600.75,581398.69,722045.06,4063581.25,7708882.0,4117512.0,4681274.5,7186586.5,7348474.5,625638.0,1256534.38,1871327.88,3947227.0,1036946.75,1304026.25,1393607.5,3814140.0,520413.5,1974192.75,2787387.5,2789730.75,1357076.5,2196766.0,2386833.0,2831081.5,1393350.88,1642849.38,3059185.5,3201767.5,159442.73,3974993.75,6879541.5,9350912.0,38878.18,294057.38,1205249.75,1249667.88,1601798.62,1628519.5,2495202.5,5974131.0,"[1, 2, 1, 0, 0, 0, 0, 3, 1, 0, 0, 2]"
1641811.0,4868032.5,5062931.0,5601132.5,456572.19,850650.06,1101701.25,1364465.0,2227155.75,3420848.0,6734940.5,6899386.0,78100.84,250466.64,926061.44,941762.12,703805.25,1465534.38,3891094.5,5319918.0,3129.58,96593.83,3493650.5,5364900.5,914256.88,1013972.94,1526479.5,1638189.25,456975.0,1593345.5,2670095.0,2976151.0,664420.88,1129388.88,2540761.25,3013897.75,103406.81,1576570.88,3414065.5,5662401.5,179140.5,392987.09,490260.91,660510.94,1616751.12,2619196.5,3671870.75,6355475.0,"[2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
1219383.38,1965034.12,2609368.0,2609976.25,1342859.25,4529010.0,4745935.0,5133165.5,1814548.0,3456357.25,4718864.5,6806895.5,759799.88,2179769.25,3756245.0,4232456.0,199721.47,2279213.0,2641043.25,2765969.0,53248.51,192967.02,848506.56,946809.75,291802.56,4309779.0,5147459.5,6767339.5,1086333.88,1418528.75,1603539.62,2405991.25,4332.29,117710.79,173949.48,2438528.25,397880.06,445920.5,2038916.5,7793529.0,3173267.0,4744038.5,5598751.5,6630775.0,180274.77,1509592.62,3398325.0,4852392.5,"[1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 3, 0]"
827483.0,920346.06,1026547.88,2859701.5,788215.19,2216580.75,2973274.5,3785394.5,2910208.25,3252671.5,3916755.5,4269004.0,1455664.62,2126942.75,4131101.75,7019479.0,3592831.25,4152164.25,4461746.0,7619898.0,314005.62,1473338.38,2969579.75,3654463.0,1466523.25,2437413.0,3641171.5,4111559.0,102355.73,257333.28,316989.44,675731.06,276026.81,619236.06,883647.56,1503402.5,731392.5,5358126.0,5451668.0,6556731.5,795420.81,3715943.5,3999797.75,6409621.0,1180662.75,1264618.0,1307044.25,2620067.75,"[1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 2]"
119572.53,466109.62,693765.5,1851759.62,36196.23,360476.66,459525.34,463267.84,323947.12,539536.25,1473417.88,4665095.0,279608.72,883300.69,2264666.5,2419666.75,249459.31,475584.47,574881.5,649798.19,752899.19,7355523.0,8352930.0,9030238.0,1094559.25,1464946.5,1848563.0,2943919.0,197472.03,361537.16,856639.12,1042492.06,101283.27,192444.69,408800.38,462312.81,959822.88,2658605.25,3241962.25,3299023.0,1229563.5,2606333.75,7045126.0,7701862.5,787117.12,1009105.62,1808139.25,2691000.75,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 2]"
135263.38,396801.62,454183.88,474641.22,677714.25,1582230.5,1836841.25,2232551.0,408493.03,656742.81,1857002.62,2655377.75,2711700.0,4142898.0,4804253.0,5819313.5,299620.06,1648470.38,1895227.5,2145544.75,309501.66,1232714.0,1623518.75,2700188.25,238663.64,281217.5,1437921.5,1644538.62,94084.2,143752.05,189470.81,287663.5,804413.75,4956533.0,6845383.0,7687203.0,314833.5,561931.94,1131211.5,1445038.38,1198019.62,1418358.88,4612059.0,6594377.0,35472.66,615776.81,978124.44,1380772.25,"[0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]"
2107705.0,2823785.5,3764898.25,5019485.0,1067043.0,1528171.0,3472538.75,3607791.25,676051.94,1168091.38,2631298.0,2754953.75,82219.98,83029.36,110051.78,206539.09,137611.22,889111.06,2020934.0,3156968.75,286329.78,871052.81,1314067.88,5742031.0,213418.31,234598.92,286916.72,321981.25,22375.74,78352.11,146131.08,228966.38,3662002.25,3663261.25,5120868.0,5891178.0,1245558.5,3939761.5,4014655.5,5561656.5,435874.12,2562189.25,2565191.0,4143288.0,88690.7,109903.53,127057.91,153792.61,"[2, 0, 1, 1, 0, 0, 2, 0, 1, 0, 0, 0]"
882493.81,1719771.75,2232521.5,6146077.5,1725574.12,4179487.75,5869786.0,6535318.0,555681.5,1262884.5,1485391.88,1628966.62,69762.5,106508.36,485085.38,2399707.5,1260188.5,3940217.25,4952690.5,5001079.0,83081.93,86975.41,154303.58,453670.66,5435576.5,5513014.5,7040548.0,7196048.5,77054.27,974345.12,4039938.25,5326307.0,411836.56,3634812.0,5807630.0,6470546.5,1302863.88,1568446.62,1894006.38,3727752.75,895515.44,2120650.75,3559021.25,5438396.0,1512199.0,4397365.5,6784998.0,8840086.0,"[0, 1, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0]"
121403.27,1362365.75,1575673.88,5453226.0,4245975.0,4353399.0,5113797.0,6775549.5,383450.28,587695.81,760824.81,941122.5,581170.31,5173807.5,5374806.5,6676376.5,1014766.5,1584495.38,2989891.0,7180802.0,767290.5,1208098.5,2061226.38,3112279.25,394766.91,2694915.5,4105929.75,4369104.5,1341389.12,4634394.5,5398683.5,8405145.0,250849.77,797508.06,2387214.25,4376716.5,222648.22,1303127.38,2213088.0,3961132.5,526464.88,4045277.5,4179509.75,4569942.0,875592.88,4106879.0,5013383.5,6214062.5,"[0, 1, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0]"
1035486.81,2805494.0,3784174.5,4083964.0,111449.33,231921.25,303873.41,450559.81,8389.41,12792.36,61865.23,173438.2,201095.69,468136.38,912495.69,1190965.12,523406.34,5274801.0,5326718.0,5471210.5,915795.62,1185246.5,1629635.5,3224325.25,834391.81,904197.12,2227172.75,2567105.25,722981.69,5125733.0,6356237.0,7155051.5,1147200.25,1378075.0,1642789.25,2546749.0,1017663.5,1246349.5,1955593.88,2568504.75,290366.0,2848047.75,2857649.0,3497022.0,2010123.62,2773454.75,3135122.0,3721002.25,"[0, 0, 0, 0, 0, 2, 1, 0, 3, 1, 0, 2]"
683933.12,739135.0,921086.75,2032558.0,792464.12,2433770.0,2519793.5,2757198.5,1129458.38,2429573.5,4148336.0,4307120.5,1003916.25,1800585.0,4627321.0,5017106.0,48279.12,131946.52,637427.06,784237.5,441612.5,1014780.38,1140982.62,1488356.38,63421.11,481335.66,614753.19,896540.62,2718029.25,4600061.0,5513953.5,6001366.5,607394.38,1688274.12,3584029.0,4070096.0,141478.45,470672.78,1120269.0,1132529.75,985785.0,1509350.38,1875510.25,1938127.12,248859.7,3239735.5,4505101.0,5210627.0,"[1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 2, 0]"
473310.31,656996.62,1778642.12,2613885.0,601330.25,1284713.62,1850505.88,2374777.5,43317.32,4002682.5,7184697.5,7684483.0,726562.69,2239787.0,5341119.5,8749120.0,646710.19,757237.62,1296563.12,2362384.75,37407.2,1426615.0,2259932.25,3647339.0,3673207.5,5212991.0,7106755.0,7515417.5,508010.81,4944091.0,5799057.0,6948677.5,75172.32,548165.75,1853666.25,1874071.12,121324.3,961668.38,1723373.5,1801537.12,553849.06,807683.88,1098861.0,1307862.5,831263.75,2628197.75,2663078.5,2794543.5,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 3]"
148563.06,238012.7,964150.0,1479183.5,356093.03,5620532.0,7383555.5,7627622.5,1954202.88,4128698.75,5159236.0,5365326.0,161741.55,651000.88,860113.19,2313121.0,534728.25,1497086.12,2775747.5,4078684.5,278521.91,2589753.75,4199530.5,7175001.0,1964179.62,4210320.5,5004557.5,5460226.0,3657180.75,3837831.0,3983223.5,5981043.0,409753.16,1189059.0,1704591.75,2115055.5,604228.5,733765.38,888371.94,1113215.12,105692.52,527701.62,1256598.88,1652996.88,869211.12,875919.56,1648197.0,1991031.25,"[1, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 1]"
33242.21,77739.7,129480.41,163334.36,2185997.75,5691667.5,6611285.5,8530089.0,757489.69,3418034.5,4262627.5,5899234.5,977095.94,2387396.75,3686434.75,5742625.5,182624.28,1811600.12,2572567.25,2683074.5,1001678.81,2284040.5,2955266.0,2967479.75,784663.81,1855166.62,3681957.0,4003442.5,329432.5,821767.06,3118765.0,6059911.0,1032215.0,1044467.69,1117991.25,1179835.5,5701.17,294446.25,337392.81,448820.62,162031.95,642275.5,681992.88,831993.88,1223594.12,1575465.5,1575580.38,1635824.38,"[0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 2]"
256145.55,381620.69,1186631.12,4011538.5,405674.69,596732.06,1481942.12,1526151.88,359717.62,770102.5,1842608.75,3679944.5,85353.09,106700.63,149761.14,182776.03,2959683.0,3695596.75,4204674.5,6760026.0,2158805.5,2219636.5,2287475.0,7099260.0,134660.11,213100.78,449955.12,1771948.0,319255.59,2350715.5,3111993.75,4158843.0,21226.73,56386.68,118052.05,187833.14,10861.68,19760.38,106834.23,118416.59,1851.96,5820.47,14750.48,15292.29,137311.23,262812.75,297668.91,360766.81,"[0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 2]"
924773.69,1431834.0,3778479.0,5713737.0,893999.25,2596611.5,3458301.75,3846641.75,639048.62,1042544.88,1625358.25,2098990.5,159648.28,631622.88,1361963.75,1968457.25,3334574.75,6061887.5,6186719.0,6947185.0,103447.54,354826.69,761752.38,988119.88,175153.94,2714962.0,8892781.0,9238542.0,187246.88,757344.19,1670140.25,1679075.0,442777.69,2304206.75,5077449.0,5164190.0,2243884.75,5734473.0,6892763.5,8252961.5,2587234.75,2664074.25,3990157.75,8659340.0,1650649.38,2677059.75,6023412.0,7369066.5,"[1, 0, 1, 0, 3, 0, 0, 0, 0, 0, 2, 0]"
693443.5,2871228.5,5881970.5,6097928.5,2806961.0,3134032.75,3390470.25,4515661.0,2064058.75,2802072.75,3079503.0,3363192.75,3324018.5,4220204.0,6142634.0,6265902.5,100006.02,617884.12,668234.25,695001.0,776535.5,1051172.88,1763280.62,2840722.75,3356794.75,6011162.0,6200924.0,7006807.5,1092315.25,1103843.0,2422549.25,4223016.5,3469936.25,3636382.25,5525825.0,7362444.0,3463537.75,5578166.0,5700646.5,7517652.5,170055.09,470965.44,5539144.5,6838000.5,111900.03,6458404.0,6704472.0,7651683.5,"[0, 0, 2, 3, 0, 1, 0, 1, 1, 2, 0, 0]"
492640.31,792044.31,2152474.75,3361978.25,521469.78,1298035.0,1728263.62,3138415.75,693785.0,898482.69,1954995.88,2086203.88,721605.5,850082.0,859697.19,982969.12,102832.39,709949.5,1205269.12,2136861.75,1940339.38,2894002.0,3349871.0,5120022.0,3091572.5,3205946.25,3692818.25,4989094.0,81453.83,625020.06,1324168.88,2081024.5,1739509.5,2130349.0,2347034.0,4280389.5,483603.34,3222610.25,3796873.75,5609778.5,5222150.5,5744716.0,6224442.0,6714790.0,2560886.0,2932122.75,4199701.5,5944486.5,"[1, 0, 1, 2, 0, 2, 3, 0, 0, 0, 0, 1]"
322364.28,1517830.75,3246227.0,3358132.75,172673.33,483685.25,494236.62,547699.81,32691.09,918664.31,1105145.5,1495083.88,410002.47,1397868.75,3273392.75,3526128.0,926873.62,3094586.5,3520974.75,3991451.5,52720.55,1017170.31,1120056.12,2141780.25,7117.75,1121925.38,1714224.75,2262417.0,242605.83,395115.41,1452905.12,1769497.5,1296144.12,3628118.5,4735566.0,5675823.0,596712.56,1186294.5,5441746.0,5461868.5,775317.94,3362827.0,3811790.0,3976112.75,321854.56,1571162.12,4120321.75,5089111.5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
